"bathrooms","bedrooms","created","description","display_address","latitude","longitude","price","street_address","interest_level","elevator","cats_allowed","hardwood_floors","dogs_allowed","doorman","dishwasher","no_fee","laundry_in_building","fitness_center","pre-war","laundry_in_unit","roof_deck","outdoor_space","dining_room","high_speed_internet","balcony","swimming_pool","new_construction","terrace","exclusive","loft","garden_patio","wheelchair_access","common_outdoor_space"
1.0,0,"2016-04-06 02:48:57","**83rd st.***ELEVATOR***LAUNDRY***SUN DRENCHED LIGHT***Cats Only Private gated entrance This gorgeous low rise building is located on a PRISTINE TREE LINED STREET, easily accessible by the 4,5,6 EXPRESS and LOCAL TRAINS as well as the CROSSTOWN BUS. There is an ELEVATOR and a LAUNDRY FACILITY in the building. The LIVING SPACE is TREMENDOUS and there is TONS of CLOSET and STORAGE spaces.. The apartment features SOARING HIGH CEILINGS, an AIR CONDITIONER, RECESSED LIGHTING, polished HARDWOOD FLOORS, and MASSIVE amounts of BEAMING NATURAL LIGHT . Please call, text, or email<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","354 E 83rd St.",40.775,-73.9511,1975,"354 E 83rd St.","medium",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-02 15:52:34","This one bedroom apartment features hardwood floors, high ceilings, modern tiled floors, and oversized windows for bright, natural light throughout.

The building services 24/7 lobby concierge, state of the art fitness and wellness center, rooftop restaurant by Ken Friedman and April Bloomfield, an in-house coffee shop, full-service market, and a children's playroom.
","Pine Street",40.7053,-74.0062,4700,"Pine Street","low",1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0,"2016-04-14 02:48:58","1 BR - on UES - Actual Photos - For more info on this unit and/or others like it please contact - Mamuka Call/Text: 624-150-8136 / kagglemanager@renthop.com -<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 81 Street",40.773,-73.9507,1925,"426 E 81 Street","medium",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1,"2016-04-19 03:05:39","No fee!<br><br>High-end Luxury building one stop to the city! Full amenities:GYM, Pool, and Roof Deck!<br>This amazing unit features: all new finishing, oversize windows, abundant closet space, and custom designed kitchens with Marble backsplash. W/D in the unit! <br>Top notch amenities including: Top of the line fitness center, media room, amazing Lounge, Sun Deck, Garden, and swimming pool.<br>Convenient location right by the subway- one stop to Manhattan!<br /><br />To schedule a viewing please call/text Boaz at: 501-606-3449<br /><br />Also available: studios/2/3 Bedrooms.<br /><br />All prices are based on management promotion<p><a  website_redacted ","24 St.",40.7515,-73.9413,2795,"41-42 24 St.","low",1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1.0,2,"2016-04-05 03:13:25","2 BR - on UES - Actual Photos - For more info on this unit and/or others like it please contact - Mamuka Call/Text: 003-769-8758 / kagglemanager@renthop.com -<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 78 Street",40.773,-73.9558,2995,"265 E 78 Street","low",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-04-10 01:19:20","NO BROKER FEE + 1 MONTH FREE! Completely Renovated 2 Bedroom Apartment W/ Eat-In Bar In Carroll Gardens, Brooklyn! This residence features classic design details including exposed brick, hardwood floors throughout and a skylight. Highlights include a suite of stainless steel appliances, remarkable stone counter tops, and built in storage in the brand new kitchen. Heat and hot water are included in the rent and this is a pet friendly building. Known for its tree-lined streets, Carroll Gardens is one of Brooklyn's most celebrated and historic neighborhoods. 32 Garnet is well situated to take advantage of all that this enchanting area has to offer, including parks, markets, unique dining and shopping.The train stop for the F/G trains is located only 1 block away!Note: Net effective rent advertised. Only 1st month's rent + 1/2 security deposit due at lease signing. ","Garnet Street",40.6743,-73.9991,2750,"32 Garnet Street","medium",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-04-13 05:24:12","Here is a large convertible two bedroom in Murray Hill! This is an amazing deal you can not miss. This unit, situated on the 19th floor features a ton of natural sunlight coming from multiple exposures. The living room is huge, and converts easily with plenty of room leftover. The kitchen is separate, and features granite counter tops and stainless steel appliances. The bathroom is a classic tile. Both bedrooms would be able to fit a queen sized bed easily and there is a ton of closet space throughout.<br /><br />You are living in a doorman building right on 34th Street. This puts you just on block away from the 6 train 33rd St stop, as well as a ton of restaurants, shopping and bars nearby. The building itself has a full time doorman and has laundry facilities and a roof deck.<br /><br />John Coleman731-136-4952 or kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","East 34th Street",40.7469,-73.9802,3395,"115 East 34th Street","medium",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,"2016-04-29 01:18:45","Luxury 3 Bedroom Triplex Apartment Features:- Spacious Living Room- Separate Dining Area- Granite Kitchen- Stainless Steel Appliances- Marble Bathroom- Private Patio DeckPristine Park Avenue Building Amenities:- Grand Lobby Entrance- Virtual Doorman- Elevator- Laundry Facilities- Resident Super- Steps to SubwayHarry Ego | kagglemanager@renthop.com | 127-612-9856 ","East 54th Street",40.7594,-73.9712,4795,"123 East 54th Street","medium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-21 02:35:53","Spacious1 Bedroom apartment located in the heart of NYC's upper east side. Full time doorman, Elevator and health and fitness center all located inside of the building. Heat/hot water included and so is gas. Every floor has its own Laundry.  Sunroof rooftop located on the top floor of the building to enjoy with guests.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","East 72nd Street",40.7695,-73.9603,3450,"200 East 72nd Street","low",1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-05 06:09:31","Elegant 1BR, 1BTH Apartment with balcony .  North & South exposures. Gracious 22' living room. Large bedrooms with elegantly appointed marble baths. High ceilings with crown moldings throughout. Custom designed closets. Washer dryer and many other fine details. Full Service Doorman and Concierge Building. Valet Service Available<br /><br />call David 171-725-9903<br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ","East 57th Street",40.7604,-73.9686,3500,"150 East 57th Street","low",1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
1.0,0,"2016-04-16 01:28:31","Conveniently located blocks from 4,5,6 trains with many great restaurants and shopping at your feet! This newly renovated studio features a brand new kitchen with all new stainless steel appliances, a completely renovated marble bathroom, and tons of sunlight. Will not last! ","Third Avenue",40.7813,-73.9525,1700,"1598 Third Avenue","low",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-13 01:19:41","** Amazing 1BR off Astor Place **Rare Luxurious ONE Bedroom now available in beautifully renovated pre-war building on a beautiful block nestled between Washington Square Park and the EAST VILLAGE this location has it all.The building offers 24H DOORMAN, ELEVATOR AND LAUNDRY ON EVERY OTHER FLOOR. This loft-like apartment has high ceilings, OVER SIZED WAREHOUSE WINDOWS, hardwood floors, QUEEN-sized bedroom,open kitchen with D/W and ample closet space. Located in the PRIME VILLAGE area close to NYU, UNION SQUARE, WEST SIDE MARKET, LOEWS THEATER and just steps away from #6/N/R trains and the crosstown bus to the WEST VILLAGE, as well as some of the best shops, bars and restaurants that NY has to offer. For details and to SEE THIS GREAT SPACE A.S.A.P.!! Call or text me for an immediate response: Thomas 9 1 7 9 2 3 8 5 7 5Ich stehe ihnen fr Rckfragen, gerne auch auf deutsch zur Verfgungung unter:Thomas9 1 7 - 9 2 3 - 8 5 7 5 ","Astor Place",40.7301,-73.9927,3850,"1 Astor Place","low",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-04-08 02:42:40","PRIME MIDTOWN LOCATION, SITUATED ON A QUIET LOVELY BLOCK, STEPS FROM THE EAST RIVER, AND BABY STEPS FROM LEXINGTON AVE, S<br /><br />LOCATION LOCATION LOCATION....... COLOSSAL HIGH END LUXURY BUILDING IN PRIME LOCATION MIDTOWN EAST AREA, FILLED WITH AMENITIES LIKE 24 HOUR DOOR MAN & CONCIERGE. A STUNNING KODAK VIEW FROM ROOFTOP/SUNDECK. STATE OF THE ART FITNESS CENTER & HEALTH CLUB/ LAUNDRY FACILITIES/ A SEPARATE ENTITY GARAGE<br /><br />SPRAWLING FLEX 2 APARTMENT- HARDWOOD FLOORS, LARGE PANORAMIC WINDOWS FILLING THE WHOLE APARTMENT WITH NATURAL SUNLIGHT. LOTS OF STORAGE CLOSETS, SPACIOUS GRANITE KITCHEN WITH APPLIANCES., FULL BATHROOM DRESSED IN MARBLE, SUPER SUNNY LIVING ROOM, KING SIZED BEDROOMS<br /><br />THIS APT WILL BE SOMEBODY'S HOME IN NO TIME! CONTACT ASAP TO SECURE A PRIVATE VIEWING OR TO RECEIVE OTHER LUXURY GEMS IN NYC. FOR AN EXCLUSIVE VIEWING CONTACT AFIK, EMAIL: kagglemanager@renthop.com CELL: 056-851-9308 NOT WHAT YOUR LOOKING FOR? STRESS NO MORE! WITH ACCESS TO ALL NYC LISTINGS I WILL WORK 24/7 TO FIND YOU THE APARTMENT YOU CAN FINALLY CALL ""HOME""! CALL/TEXT/EMAIL ANYTIME ANY DAY!<p><a  website_redacted ","E 46 St.",40.7517,-73.969,3100,"330 E 46 St.","medium",1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-30 02:49:19","Tremendous 2 BR / 2 BA in TriBeCa w/  Stainless Steel Kitchen, Granite Counters, On Site Garage, Fitness Center and Roofdeck in TriBeCa.Net effective rate on a 13 month lease!Our luxury apartment rentals at Tribeca House offer two timeless styles, the clean mid-century lines of 50 Murray Street and the stately Art Deco grandeur of 53 Park Place, in one elegantly curated community.The classic minimalist lines cut in granite, steel and glass at 50 Murray Street evoke the very essence of Mid-Century living. Inside you'll find high ceilings, majestic views and exceptionally appointed Chef's kitchens. Property features hardwood flooring, high-ceilings, super-sized window types, finishes, and appliances.50 Murray features a 5,500 square foot bi-level landscaped roof deck offering panoramic views of the Hudson River, World Financial Center, Brooklyn Bridge, and unabridged views of the Midtown skyline. The Tribeca Equinox Club featuring The Spa at Equinox is available to residents along with a host of on site white glove amenities.Office Hours:Monday: 10:00am-6:00pmTuesday: 10:00am-6:00pmWednesday:10:00 am-6:00pmThursday: 10:00am-6:00pmFriday: 10:00am- 4:30pmSaturday: (closed)Sunday: 11:00am-5:00pmPlease call 747-575-4675, email kagglemanager@renthop.com, or visit  website_redacted today for more information!","50 Murray Street",40.7141,-74.0096,6738,"50 Murray Street","low",1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,"2016-04-21 03:20:41","This is a great, renovated 1 bedroom with deco fireplace in the West Village. Apartment features washer & dryer, marble bathroom, granite kitchen with stainless steel appliances including dishwasher, and balcony! Conveniently located just steps from some of the city's best restaurants and nightlife. Call or email today for a showing!<br><p><img src= "" website_redacted width=""1"" height=""1"" /><ul><li><a target=_blank href= website_redacted Michele Denby for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p> ","Christopher Street",40.7331,-74.0055,3695,"118 Christopher Street","low",0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-22 03:14:41","Nice 1 BR apartment on the Midtown, nice kitchen, hardwood floors, closet spaces,high ceilings, close to public transportation, great shops and restaurants.... For more information contact Maria Call/Text: 003-415-2820, kagglemanager@renthop.com Bond New York is a real estate broker that supports equal housing opportunity.<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 47 Street",40.7608,-73.9891,2395,"328 W 47 Street","low",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-28 03:52:37","Located in the most Luxurious areas in the city!! right in the heart of the Upper East Side, this apartment will take your breath away!!Extra Large windows with the best views of the city! Spacious 2 bedroom with separate dining room and granite counter topped pass through  kitchen, Elegant and classy bathrooms and a lot of closet space.Building amenities include full time doorman and concierge,  a private landscaped garden, fitness center,in house valet and attended in-house garage,.<br /><br />Price was just reduced! call now to kagglemanager@renthop.com-828-6307<br /><br /><br /><br /><p><a  website_redacted ","E 67th St.",40.7687,-73.9679,11000,"25 E 67th St.","low",1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,3,"2016-04-22 03:30:42","114th and Manhattan Ave - Nice bright space!This charming apartment is close to the B/C lines with parks so close and inviting.Contact me at kagglemanager@renthop.com or 394-600-4377 to view this or any apartment on our website.The space:- Brand New Stainless Steel Appliances- Dishwasher- Washer/Dryer In Unit!!- Cable Ready- Sunny Rooms- Spacious Living Space- Closet SpaceThe Building:- 2 Block To The B/C Trains- In The Heart Of Harlem- 4 Blocks Away From Central Park, 1 From Morningside Park- Easy Access to Supermarkets and Dining Establishments- Pets Welcome!* Pictures are of this unit* To qualify, applicants must show at least 40x the rent in combined income and have good credit - guarantors are accepted!At Bohemia, we all share the same listings, so you can work with one agent on everything let me know if you've seen anything else online that you'd like to view, and I'll be happy to get you into the apartment you fall in love with!I have lived in upper Manhattan for years now. I know it, I love it, and I would be pleased as punch to introduce you to it. Contact me at kagglemanager@renthop.com or 394-600-4377.The vacancy rate in NYC is at 3%...properties are moving extremely quickly. Know your credit score and have proofs of income ready for a quick and easy approval. I can take this apartment off the market immediately for serious applicants.","Manhattan",40.8034,-73.9576,4000,"320 Manhattan","low",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
